WB_name	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SE552800-125430	0	0.036326017	0.072652033	0.10897805	0.145304066	0.181630083	0.217956099	0.254282116	0.290608132	0.326934149	0.363260166	0.399586182	0.435912199	0.472238215	0.508564232	0.544890248	0.581216265	0.617542281	0.653868298	0.690194315	0.726520331	0.762846348	0.799172364	0.835498381	0.871824397	0.908150414	0.94447643	0.980802447	1.022426384	1.069988221	1.117550059	1.165111896	1.212673734	1.260235571	1.307797409	1.355359246	1.402921084	1.450482921	1.498044759	1.545606596	1.593168433	1.640730271	1.688292108	1.735853946	1.783415783	1.830977621	1.878539458	1.926101296	1.973663133	2.026578171	2.086135693	2.145693215	2.205250737	2.26480826	2.324365782	2.383923304	2.443480826	2.503038348	2.56259587	2.622153392	2.681710914	2.741268437	2.800825959	2.860383481	2.919941003	2.979498525	3.044744846	3.112977357	3.181209868	3.249442379	3.31767489	3.385907401	3.454139912	3.522372423	3.590604934	3.658837445	3.727069956	3.795302467	3.863534978	3.931767489	4	4.091440217	4.182880435	4.274320652	4.36576087	4.457201087	4.548641304	4.640081522	4.731521739	4.822961957	4.914402174	5.01090448	5.181572274	5.352240068	5.522907861	5.693575655	5.864243449	6.07258348	6.42741652	6.782249561	9
SE552900-124001	0	0.112630115	0.22526023	0.337890345	0.450520459	0.563150574	0.675780689	0.788410804	0.901040919	1.013838337	1.127846794	1.241855251	1.355863709	1.469872166	1.583880623	1.697889081	1.811897538	1.925905995	2.040720669	2.157031938	2.273343207	2.389654477	2.505965746	2.622277015	2.738588284	2.854899554	2.971210823	3.089263874	3.20788986	3.326515846	3.445141832	3.563767818	3.682393804	3.80101979	3.919645775	4.039104696	4.160312419	4.281520143	4.402727866	4.523935589	4.645143313	4.766351036	4.88755876	5.009047553	5.134141418	5.259235284	5.38432915	5.509423015	5.634516881	5.759610746	5.884704612	6.010260966	6.141259264	6.272257563	6.403255861	6.534254159	6.665252457	6.796250756	6.927249054	7.061969461	7.201338781	7.340708101	7.480077421	7.619446741	7.758816061	7.898185381	8.041064586	8.19345945	8.345854313	8.498249176	8.65064404	8.803038903	8.955433766	9.120800601	9.291528832	9.462257062	9.632985292	9.803713523	9.974441753	10.16538731	10.35989228	10.55439725	10.74890222	10.94340719	11.16394665	11.39516945	11.62639225	11.85761506	12.11252321	12.40539309	12.69826296	12.99113283	13.40880386	13.83037145	14.33330887	14.89103194	15.57664482	16.40515313	17.50165861	18.95833492	23
SE552900-160001	0	0.476317416	0.952634831	1.429038416	1.905451515	2.382178089	2.858982278	3.336102502	3.813355447	4.290898711	4.768628432	5.246626442	5.72487642	6.203364842	6.682176222	7.161191738	7.640610262	8.120294631	8.600774992	9.081652983	9.564484616	10.04757825	10.53308342	11.0187595	11.50872849	11.99869748	12.49552132	12.99236344	13.49871306	14.00533629	14.52400405	15.04353615	15.57270998	16.10366909	16.6421155	17.18490332	17.73629605	18.29288802	18.85424575	19.42160733	19.99107449	20.56865909	21.14848189	21.73451949	22.3247495	22.9184516	23.51876557	24.12153116	24.72990032	25.34193291	25.95689064	26.57828045	27.202648	27.83226785	28.4680397	29.10748143	29.75412571	30.40673654	31.06405462	31.73122853	32.40478748	33.08405199	33.77338421	34.47189505	35.17883378	35.89764692	36.63422185	37.38277386	38.14412837	38.92295215	39.72235744	40.54127298	41.38017343	42.23972104	43.12176546	44.02615295	44.95547685	45.9117474	46.89765208	47.91090788	48.95121604	50.02053514	51.12283696	52.26128826	53.43758045	54.64791173	55.89584793	57.20112239	58.56586748	59.98092219	61.46945606	63.05361401	64.75472051	66.55629026	68.47132533	70.5107629	72.85565237	75.61786408	79.03961152	83.82466636	96
SE553000-105200	0	0.171177474	0.342354948	0.513532422	0.684709896	0.855887369	1.027299944	1.199964363	1.372628782	1.545293201	1.717957619	1.890622038	2.064159652	2.23920641	2.414253167	2.589299924	2.764346682	2.939393439	3.116193563	3.293922255	3.471650947	3.64937964	3.827108332	4.004916747	4.185574735	4.366232723	4.54689071	4.727548698	4.908206686	5.090457345	5.274353164	5.458248984	5.642144803	5.826040622	6.01013855	6.197774847	6.385411144	6.573047441	6.760683738	6.948320035	7.139657227	7.332401211	7.525145194	7.717889178	7.910633161	8.107114874	8.306827756	8.506540638	8.70625352	8.905966402	9.110219587	9.31851274	9.526805893	9.735099046	9.943392199	10.15876683	10.3767842	10.59480158	10.81281896	11.03276373	11.26440804	11.49605234	11.72769665	11.95934096	12.20563048	12.45503783	12.70444518	12.95385254	13.21921367	13.48819689	13.75718012	14.02759566	14.31130439	14.59501312	14.87872186	15.1723533	15.4733935	15.7744337	16.08106432	16.40440283	16.72774134	17.05418302	17.39716474	17.74014646	18.08834712	18.45286182	18.81737653	19.20016344	19.60129612	20.00271323	20.45082023	20.89892723	21.39772381	21.91128361	22.5052301	23.14338596	23.89854484	24.80191033	25.90635077	27.5443909	35
SE553800-100000	0	0.099785209	0.199570417	0.299355626	0.399140834	0.498926043	0.598711251	0.69849646	0.798281669	0.898066877	0.997852086	1.100320971	1.202848893	1.305376816	1.407904738	1.510432661	1.612960584	1.715488506	1.818016429	1.920544352	2.024506098	2.133405606	2.242305114	2.351204622	2.46010413	2.569003637	2.677903145	2.786802653	2.895702161	3.00491556	3.121243365	3.237571171	3.353898977	3.470226782	3.586554588	3.702882393	3.819210199	3.935538004	4.055139718	4.178810443	4.302481168	4.426151894	4.549822619	4.673493345	4.79716407	4.920834796	5.04715757	5.178197734	5.309237899	5.440278064	5.571318229	5.702358393	5.833398558	5.964438723	6.101365486	6.240484723	6.37960396	6.518723197	6.657842435	6.796961672	6.936080909	7.080336134	7.22895688	7.377577626	7.526198371	7.674819117	7.823439862	7.972060608	8.129082769	8.288049974	8.447017179	8.605984383	8.764951588	8.923918792	9.088717358	9.258868541	9.429019724	9.599170907	9.769322091	9.939473274	10.11866506	10.30284841	10.48703177	10.67121512	10.85539847	11.04372973	11.24721425	11.45069877	11.65418329	11.85766781	12.06994919	12.30270528	12.53546138	12.76821748	13.00129276	13.31035693	13.61942109	13.92848526	14.44020005	15.03384414	19
SE554000-125700	0	0.103325383	0.206650767	0.30997615	0.413301533	0.516626917	0.6199523	0.723277683	0.826603066	0.92992845	1.034351078	1.14108579	1.247820502	1.354555213	1.461289925	1.568024637	1.674759349	1.781494061	1.888228773	1.994963484	2.10719718	2.219703209	2.332209238	2.444715266	2.557221295	2.669727323	2.782233352	2.89473938	3.00762072	3.125954541	3.244288362	3.362622183	3.480956004	3.599289825	3.717623646	3.835957468	3.954291289	4.07775248	4.204440731	4.331128982	4.457817232	4.584505483	4.711193734	4.837881984	4.964570235	5.096074766	5.229449148	5.362823529	5.496197911	5.629572292	5.762946674	5.896321056	6.031075826	6.170650098	6.31022437	6.449798642	6.589372915	6.728947187	6.868521459	7.008560652	7.156150383	7.303740114	7.451329845	7.598919577	7.746509308	7.894099039	8.043383135	8.196971385	8.350559635	8.504147886	8.657736136	8.811324386	8.964912636	9.123342119	9.283205061	9.443068002	9.602930944	9.762793885	9.922656827	10.08577534	10.25194521	10.41811507	10.58428493	10.75045479	10.91662466	11.09423137	11.28335516	11.47247895	11.66160274	11.85072654	12.04576544	12.2629615	12.48015756	12.69735363	12.91454969	13.19378457	13.51325784	13.8327311	14.32449186	15.01192814	19
SE554500-125001	0	0.155935653	0.311871307	0.46780696	0.623742613	0.779678267	0.93561392	1.091763803	1.248064351	1.404364899	1.560665448	1.716965996	1.873266545	2.029712669	2.186782775	2.343852881	2.500922986	2.657993092	2.815063198	2.972133304	3.130294946	3.288692011	3.447089077	3.605486142	3.763883207	3.922280273	4.082393098	4.244158783	4.405924468	4.567690154	4.729455839	4.891221524	5.053925903	5.218557344	5.383188785	5.547820226	5.712451668	5.877083109	6.042314243	6.209312446	6.376310649	6.543308852	6.710307055	6.877305258	7.046777759	7.223102623	7.399427487	7.575752351	7.752077215	7.928402079	8.109335975	8.293420894	8.477505813	8.661590733	8.845675652	9.030282184	9.21759355	9.404904916	9.592216283	9.779527649	9.966839015	10.15671864	10.34715075	10.53758286	10.72801497	10.91844708	11.11314323	11.31103324	11.50892325	11.70681326	11.90470327	12.10625276	12.31120146	12.51615016	12.72109886	12.92604756	13.13838736	13.35489972	13.57141207	13.78792443	14.0047588	14.23698501	14.46921121	14.70143742	14.93366362	15.19587556	15.47007826	15.74428095	16.02342003	16.37085338	16.71828674	17.08244494	17.51829527	17.9541456	18.49052065	19.04657513	19.70606603	20.43366398	21.32498899	22.81464701	32
SE554800-142001	0	0.124257792	0.248515584	0.372773376	0.497031168	0.62128896	0.745546752	0.869804544	0.994062336	1.119598444	1.245198701	1.370798957	1.496399214	1.621999471	1.747599728	1.873199985	1.998800242	2.126615018	2.254451152	2.382287285	2.510123419	2.637959552	2.765795686	2.89363182	3.021878453	3.152159006	3.28243956	3.412720113	3.543000666	3.673281219	3.803561773	3.933842326	4.067782794	4.205499317	4.343215839	4.480932361	4.618648884	4.756365406	4.894081929	5.032777303	5.174733157	5.31668901	5.458644864	5.600600717	5.742556571	5.884512424	6.027456486	6.174712343	6.321968201	6.469224058	6.616479915	6.763735772	6.910991629	7.064678371	7.22819219	7.39170601	7.555219829	7.718733648	7.882247467	8.048398523	8.221335691	8.39427286	8.567210028	8.740147197	8.913084365	9.090731293	9.273136932	9.455542572	9.637948212	9.820353851	10.00293106	10.19667793	10.3904248	10.58417167	10.77791854	10.9716654	11.20656673	11.44851768	11.69046864	11.93241959	12.20105722	12.48003776	12.75901829	13.04439032	13.37029602	13.69620173	14.02582913	14.40659986	14.78737059	15.19843357	15.64780376	16.11093813	16.62395927	17.15802243	17.74985048	18.38638285	19.06378403	19.83094832	20.74510492	22.46484121	34
SE554810-125240	0	0.078033414	0.156066828	0.234100242	0.312133655	0.390167069	0.468200483	0.546233897	0.624267311	0.702300725	0.780334138	0.858367552	0.936400966	1.015939098	1.102107135	1.188275172	1.27444321	1.360611247	1.446779284	1.532947322	1.619115359	1.705283396	1.791451434	1.877619471	1.963787508	2.06051427	2.164894992	2.269275714	2.373656435	2.478037157	2.582417878	2.6867986	2.791179321	2.895560043	2.999940765	3.118486239	3.237039755	3.355593272	3.474146789	3.592700306	3.711253823	3.829807339	3.948360856	4.076667835	4.212501752	4.348335669	4.484169587	4.620003504	4.755837421	4.891671338	5.02972359	5.176512685	5.32330178	5.470090875	5.61687997	5.763669065	5.91045816	6.061359578	6.218693182	6.376026786	6.53336039	6.690693994	6.848027597	7.005834806	7.177067138	7.34829947	7.519531802	7.690764134	7.861996466	8.03556974	8.218865248	8.402160757	8.585456265	8.768751773	8.952047281	9.144790086	9.340880121	9.536970157	9.733060192	9.929150228	10.13471164	10.34563112	10.5565506	10.76747008	10.97838955	11.20923031	11.44234516	11.67546001	11.90857486	12.15782317	12.41748158	12.67713999	12.93679839	13.25416811	13.59010399	13.92603986	14.34393629	14.78497156	15.29784108	15.87905547	18
SE554900-124001	0	0.100130661	0.200261322	0.300391983	0.400522644	0.500653305	0.600783966	0.700914627	0.801045288	0.901175949	1.001326849	1.103008525	1.204690202	1.306371878	1.408053554	1.509735231	1.611416907	1.713098583	1.814780259	1.916461936	2.018825924	2.124331458	2.229836992	2.335342525	2.440848059	2.546353593	2.651859127	2.757364661	2.862870195	2.968375729	3.077364152	3.187843397	3.298322642	3.408801887	3.519281132	3.629760377	3.740239623	3.850718868	3.961198113	4.075742056	4.192486386	4.309230716	4.425975047	4.542719377	4.659463707	4.776208037	4.892952368	5.010329964	5.134698553	5.259067143	5.383435733	5.507804323	5.632172913	5.756541502	5.880910092	6.005732933	6.140803913	6.275874894	6.410945874	6.546016855	6.681087835	6.816158815	6.951229796	7.095786197	7.245702989	7.395619781	7.545536573	7.695453365	7.845370157	7.995286949	8.166292704	8.337982969	8.509673234	8.681363498	8.853053763	9.02852885	9.226480695	9.42443254	9.622384385	9.820336229	10.02128798	10.25171111	10.48213424	10.71255737	10.9429805	11.20749715	11.48322462	11.75895208	12.04056109	12.36305109	12.6855411	13.00962938	13.39629833	13.78296728	14.21748658	14.71322568	15.27695332	15.93398552	16.81876388	18.0985411	36
SE554900-150001	0	0.503632149	1.007265072	1.510950862	2.014641147	2.518481612	3.02232939	3.526334894	4.030351006	4.534532724	5.038728832	5.543097962	6.047484742	6.552041422	7.056619955	7.561371456	8.066150264	8.571110214	9.076120128	9.581411734	10.08684403	10.59295553	11.09960772	11.60848146	12.11792548	12.62927203	13.14128425	13.65505141	14.16977251	14.68644279	15.20446389	15.72457031	16.24637062	16.77007771	17.29599546	17.8236433	18.35309353	18.88344859	19.41617849	19.94957728	20.48691493	21.02499754	21.57002302	22.11681469	22.67020728	23.22602816	23.78543059	24.34791783	24.91232455	25.48091273	26.0507103	26.62505528	27.20111107	27.78038379	28.36313254	28.94800383	29.53873645	30.13148776	30.72937086	31.33127774	31.93651215	32.54900735	33.16477812	33.78728426	34.41655739	35.05017629	35.69364612	36.34324167	36.99840396	37.66735136	38.34332827	39.02678013	39.7241477	40.43166921	41.15021044	41.8858001	42.64293656	43.41895698	44.21690009	45.04090767	45.8985963	46.8018097	47.73920944	48.71251193	49.72635946	50.78798045	51.9015525	53.07061882	54.29587208	55.57311836	56.90512615	58.30804214	59.79180519	61.38336014	63.07461397	64.89883974	66.88718566	69.10143734	71.72913239	75.54999768	96
SE555507-103740	0	0.140524875	0.28104975	0.421574625	0.5620995	0.702624375	0.84314925	0.983674125	1.126051106	1.268671546	1.411291986	1.553912425	1.696532865	1.839153304	1.981773744	2.127396908	2.273460031	2.419523154	2.565586278	2.711649401	2.857712525	3.003884478	3.154157763	3.304431047	3.454704332	3.604977617	3.755250901	3.905524186	4.05781096	4.21350696	4.36920296	4.52489896	4.680594959	4.836290959	4.991986959	5.153320631	5.314960194	5.476599757	5.63823932	5.799878883	5.961518447	6.128194905	6.296445175	6.464695446	6.632945716	6.801195987	6.969446257	7.144386306	7.320810762	7.497235218	7.673659674	7.85008413	8.02792299	8.213760829	8.399598668	8.585436508	8.771274347	8.957112186	9.151138261	9.347620967	9.544103673	9.740586379	9.937069085	10.14223078	10.35148211	10.56073343	10.76998476	10.97923609	11.20282361	11.42799043	11.65315724	11.87832405	12.11188307	12.35530895	12.59873482	12.8421607	13.09396513	13.36122133	13.62847753	13.89573373	14.17963506	14.47418444	14.76873383	15.07028146	15.39740395	15.72452643	16.05754389	16.42200261	16.78646133	17.16933997	17.5782812	17.98722242	18.45453631	18.92373291	19.47093625	20.0421429	20.7542342	21.61105174	22.75043743	24.69237211	37
